inventory_id,product_id,warehouse_id,stock_quantity,reorder_level,max_stock_level,last_restock_date,days_in_stock,stock_status
INV000975,PRD0195,WH-CENTRAL-01,1625,209,4490,2024-02-25,231,In Stock
INV000976,PRD0196,WH-NORTH-01,509,81,1763,2024-04-19,242,In Stock
INV000977,PRD0196,WH-SOUTH-01,956,92,3095,2023-01-16,251,In Stock
INV000978,PRD0196,WH-EAST-01,257,221,3350,2023-12-20,10,In Stock
INV000979,PRD0196,WH-WEST-01,703,94,4771,2024-11-16,61,In Stock
INV000980,PRD0196,WH-CENTRAL-01,1334,296,2563,2024-03-17,290,In Stock
INV000981,PRD0197,WH-NORTH-01,1042,262,1902,2024-07-07,342,In Stock
INV000982,PRD0197,WH-SOUTH-01,1258,139,2793,2024-08-16,80,In Stock
INV000983,PRD0197,WH-EAST-01,454,208,2258,2023-03-29,188,In Stock
INV000984,PRD0197,WH-WEST-01,229,178,4836,2023-07-10,13,In Stock
INV000985,PRD0197,WH-CENTRAL-01,1257,163,2975,2023-08-28,167,In Stock
INV000986,PRD0198,WH-NORTH-01,391,120,1545,2023-01-07,60,In Stock
INV000987,PRD0198,WH-SOUTH-01,1707,123,2759,2024-07-06,84,In Stock
INV000988,PRD0198,WH-EAST-01,1066,274,4948,2023-11-20,127,In Stock
INV000989,PRD0198,WH-WEST-01,1362,273,4691,2024-06-22,192,In Stock
INV000990,PRD0198,WH-CENTRAL-01,937,117,2504,2024-03-15,286,In Stock
INV000991,PRD0199,WH-NORTH-01,175,292,1754,2024-09-06,202,Low Stock
INV000992,PRD0199,WH-SOUTH-01,1563,110,4167,2024-10-30,19,In Stock
INV000993,PRD0199,WH-EAST-01,1611,218,1978,2023-11-22,154,In Stock
INV000994,PRD0199,WH-WEST-01,1216,271,2313,2024-10-26,287,In Stock
INV000995,PRD0199,WH-CENTRAL-01,249,102,4888,2024-04-09,252,In Stock
INV000996,PRD0200,WH-NORTH-01,291,230,4736,2024-10-18,224,In Stock
INV000997,PRD0200,WH-SOUTH-01,1575,152,4861,2023-05-27,51,In Stock
INV000998,PRD0200,WH-EAST-01,636,265,2108,2023-08-12,346,In Stock
INV000999,PRD0200,WH-WEST-01,250,66,4165,2024-07-01,39,In Stock
INV001000,PRD0200,WH-CENTRAL-01,1963,295,4335,2023-02-14,153,In Stock
INV001001,PRD0201,WH-NORTH-01,978,99,1921,2024-10-13,50,In Stock
INV001002,PRD0201,WH-SOUTH-01,1747,106,3836,2024-01-12,263,In Stock
INV001003,PRD0201,WH-EAST-01,420,159,2717,2023-10-24,243,In Stock
INV001004,PRD0201,WH-WEST-01,1502,161,4613,2023-07-17,296,In Stock
INV001005,PRD0201,WH-CENTRAL-01,684,269,3648,2023-04-06,350,In Stock
INV001006,PRD0202,WH-NORTH-01,295,130,3583,2024-05-05,358,In Stock
INV001007,PRD0202,WH-SOUTH-01,1027,88,1753,2023-10-22,138,In Stock
INV001008,PRD0202,WH-EAST-01,968,189,3839,2024-04-08,104,In Stock
INV001009,PRD0202,WH-WEST-01,220,198,4763,2023-09-16,7,In Stock
INV001010,PRD0202,WH-CENTRAL-01,1354,83,3440,2024-03-29,40,In Stock
INV001011,PRD0203,WH-NORTH-01,271,149,1974,2024-01-24,224,In Stock
INV001012,PRD0203,WH-SOUTH-01,1926,114,3471,2023-09-16,68,In Stock
INV001013,PRD0203,WH-EAST-01,1812,257,3425,2024-05-24,255,In Stock
INV001014,PRD0203,WH-WEST-01,237,212,2421,2024-08-04,259,In Stock
INV001015,PRD0203,WH-CENTRAL-01,46,128,3482,2023-07-09,252,Low Stock
INV001016,PRD0204,WH-NORTH-01,1493,217,4955,2023-06-12,129,In Stock
INV001017,PRD0204,WH-SOUTH-01,1982,111,3177,2023-12-31,56,In Stock
INV001018,PRD0204,WH-EAST-01,1967,230,2549,2023-05-07,59,In Stock
INV001019,PRD0204,WH-WEST-01,76,138,2328,2023-07-13,62,Low Stock
INV001020,PRD0204,WH-CENTRAL-01,961,106,4817,2024-10-31,325,In Stock
INV001021,PRD0205,WH-NORTH-01,151,228,1924,2023-12-16,284,Low Stock
INV001022,PRD0205,WH-SOUTH-01,826,168,4250,2024-11-19,188,In Stock
INV001023,PRD0205,WH-EAST-01,985,177,3603,2024-04-09,19,In Stock
INV001024,PRD0205,WH-WEST-01,1203,180,1793,2023-01-15,336,In Stock
INV001025,PRD0205,WH-CENTRAL-01,1444,285,4916,2024-07-31,255,In Stock
INV001026,PRD0206,WH-NORTH-01,1636,112,3809,2023-01-03,290,In Stock
INV001027,PRD0206,WH-SOUTH-01,456,116,3982,2024-03-04,191,In Stock
INV001028,PRD0206,WH-EAST-01,1433,123,4609,2024-04-27,100,In Stock
INV001029,PRD0206,WH-WEST-01,577,267,3355,2023-12-31,44,In Stock
INV001030,PRD0206,WH-CENTRAL-01,1892,201,4850,2023-01-13,223,In Stock
INV001031,PRD0207,WH-NORTH-01,1233,192,2472,2023-10-22,104,In Stock
INV001032,PRD0207,WH-SOUTH-01,254,64,2993,2023-01-28,235,In Stock
INV001033,PRD0207,WH-EAST-01,926,120,4087,2024-02-12,118,In Stock
INV001034,PRD0207,WH-WEST-01,1057,208,4147,2023-01-25,313,In Stock
INV001035,PRD0207,WH-CENTRAL-01,474,187,3789,2023-06-25,155,In Stock
INV001036,PRD0208,WH-NORTH-01,67,221,4581,2023-09-13,328,Low Stock
INV001037,PRD0208,WH-SOUTH-01,530,285,3710,2024-11-07,191,In Stock
INV001038,PRD0208,WH-EAST-01,1764,257,2764,2023-12-21,83,In Stock
INV001039,PRD0208,WH-WEST-01,506,165,4604,2024-07-27,80,In Stock
INV001040,PRD0208,WH-CENTRAL-01,1836,270,3205,2023-06-29,275,In Stock
INV001041,PRD0209,WH-NORTH-01,1551,80,1693,2024-01-30,241,In Stock
INV001042,PRD0209,WH-SOUTH-01,802,91,2924,2024-02-02,274,In Stock
INV001043,PRD0209,WH-EAST-01,373,77,3777,2023-07-04,364,In Stock
INV001044,PRD0209,WH-WEST-01,583,282,1720,2024-07-25,27,In Stock
INV001045,PRD0209,WH-CENTRAL-01,1273,79,4970,2023-11-22,78,In Stock
INV001046,PRD0210,WH-NORTH-01,1993,138,4450,2023-05-31,76,In Stock
INV001047,PRD0210,WH-SOUTH-01,792,76,4148,2023-02-06,203,In Stock
INV001048,PRD0210,WH-EAST-01,730,118,3890,2024-01-23,203,In Stock
INV001049,PRD0210,WH-WEST-01,1428,282,1564,2023-03-08,221,In Stock
INV001050,PRD0210,WH-CENTRAL-01,340,53,1860,2024-06-02,250,In Stock
INV001051,PRD0211,WH-NORTH-01,1177,149,4087,2023-08-16,36,In Stock
INV001052,PRD0211,WH-SOUTH-01,943,225,3562,2023-07-07,18,In Stock
INV001053,PRD0211,WH-EAST-01,488,82,4191,2024-03-28,190,In Stock
INV001054,PRD0211,WH-WEST-01,952,200,2815,2023-07-30,272,In Stock
INV001055,PRD0211,WH-CENTRAL-01,663,239,4068,2023-07-23,258,In Stock
INV001056,PRD0212,WH-NORTH-01,950,133,3131,2024-10-14,32,In Stock
INV001057,PRD0212,WH-SOUTH-01,497,85,4742,2024-11-08,124,In Stock
INV001058,PRD0212,WH-EAST-01,1753,190,2503,2024-02-14,313,In Stock
INV001059,PRD0212,WH-WEST-01,1868,176,3980,2023-12-13,196,In Stock
INV001060,PRD0212,WH-CENTRAL-01,202,88,2115,2024-02-08,343,In Stock
INV001061,PRD0213,WH-NORTH-01,166,101,4232,2023-01-29,200,In Stock
INV001062,PRD0213,WH-SOUTH-01,1780,62,3406,2023-01-29,293,In Stock
INV001063,PRD0213,WH-EAST-01,930,185,1531,2024-08-02,22,In Stock
INV001064,PRD0213,WH-WEST-01,305,243,2560,2024-10-14,234,In Stock
INV001065,PRD0213,WH-CENTRAL-01,173,109,1852,2023-12-03,99,In Stock
INV001066,PRD0214,WH-NORTH-01,80,124,1566,2023-05-15,228,Low Stock
INV001067,PRD0214,WH-SOUTH-01,1692,155,2863,2023-10-23,92,In Stock
INV001068,PRD0214,WH-EAST-01,704,81,2682,2023-07-02,341,In Stock
INV001069,PRD0214,WH-WEST-01,414,234,3549,2023-05-08,177,In Stock
INV001070,PRD0214,WH-CENTRAL-01,1818,92,3842,2023-12-05,118,In Stock
INV001071,PRD0215,WH-NORTH-01,715,70,3403,2023-04-18,150,In Stock
INV001072,PRD0215,WH-SOUTH-01,647,132,4166,2023-10-01,73,In Stock
INV001073,PRD0215,WH-EAST-01,618,270,4257,2024-08-29,78,In Stock
INV001074,PRD0215,WH-WEST-01,1708,197,3577,2024-03-01,179,In Stock
INV001075,PRD0215,WH-CENTRAL-01,248,236,3187,2024-07-21,234,In Stock
INV001076,PRD0216,WH-NORTH-01,754,50,2011,2023-09-14,29,In Stock
INV001077,PRD0216,WH-SOUTH-01,100,265,4638,2024-06-13,97,Low Stock
INV001078,PRD0216,WH-EAST-01,348,153,3679,2024-11-21,329,In Stock
INV001079,PRD0216,WH-WEST-01,1946,59,4420,2023-11-07,164,In Stock
INV001080,PRD0216,WH-CENTRAL-01,1544,98,4292,2023-10-24,15,In Stock
INV001081,PRD0217,WH-NORTH-01,931,266,3498,2024-03-22,31,In Stock
INV001082,PRD0217,WH-SOUTH-01,44,187,2366,2023-06-06,267,Low Stock
INV001083,PRD0217,WH-EAST-01,1729,231,4468,2024-01-06,46,In Stock
INV001084,PRD0217,WH-WEST-01,1999,62,3047,2024-06-22,330,In Stock
INV001085,PRD0217,WH-CENTRAL-01,934,141,2891,2024-09-01,349,In Stock
INV001086,PRD0218,WH-NORTH-01,1725,172,2665,2023-05-23,301,In Stock
INV001087,PRD0218,WH-SOUTH-01,1059,196,3447,2023-04-03,236,In Stock
INV001088,PRD0218,WH-EAST-01,1545,87,3339,2023-01-17,300,In Stock
INV001089,PRD0218,WH-WEST-01,727,64,3491,2023-10-27,347,In Stock
INV001090,PRD0218,WH-CENTRAL-01,1268,210,2402,2024-02-24,295,In Stock
INV001091,PRD0219,WH-NORTH-01,118,212,2389,2024-02-15,314,Low Stock
INV001092,PRD0219,WH-SOUTH-01,1015,78,2292,2024-06-05,129,In Stock
INV001093,PRD0219,WH-EAST-01,1237,88,2589,2023-01-08,100,In Stock
INV001094,PRD0219,WH-WEST-01,272,243,3141,2024-11-04,327,In Stock
INV001095,PRD0219,WH-CENTRAL-01,1721,123,2674,2024-11-25,203,In Stock
INV001096,PRD0220,WH-NORTH-01,1561,167,3041,2023-04-28,46,In Stock
INV001097,PRD0220,WH-SOUTH-01,244,128,3271,2023-11-24,284,In Stock
INV001098,PRD0220,WH-EAST-01,1208,190,3799,2024-11-24,238,In Stock
INV001099,PRD0220,WH-WEST-01,630,185,1681,2023-01-19,218,In Stock
INV001100,PRD0220,WH-CENTRAL-01,329,65,3673,2024-08-08,41,In Stock
INV001101,PRD0221,WH-NORTH-01,162,178,4755,2023-06-10,181,Low Stock
INV001102,PRD0221,WH-SOUTH-01,1359,262,2549,2024-08-04,201,In Stock
INV001103,PRD0221,WH-EAST-01,1676,97,2346,2023-03-25,293,In Stock
INV001104,PRD0221,WH-WEST-01,247,104,3934,2024-07-08,110,In Stock
INV001105,PRD0221,WH-CENTRAL-01,1918,292,3821,2024-10-03,299,In Stock
INV001106,PRD0222,WH-NORTH-01,277,208,1524,2024-05-20,95,In Stock
INV001107,PRD0222,WH-SOUTH-01,1780,162,3566,2024-01-02,312,In Stock
INV001108,PRD0222,WH-EAST-01,1162,282,4121,2024-04-24,272,In Stock
INV001109,PRD0222,WH-WEST-01,1770,211,2862,2023-11-16,212,In Stock
INV001110,PRD0222,WH-CENTRAL-01,1154,64,2403,2024-08-25,276,In Stock
INV001111,PRD0223,WH-NORTH-01,1739,213,1767,2023-12-22,207,In Stock
INV001112,PRD0223,WH-SOUTH-01,417,287,2871,2024-04-29,276,In Stock
INV001113,PRD0223,WH-EAST-01,1213,116,1503,2023-12-12,47,In Stock
INV001114,PRD0223,WH-WEST-01,377,290,3757,2023-12-02,61,In Stock
INV001115,PRD0223,WH-CENTRAL-01,1767,74,1685,2023-12-08,100,In Stock
INV001116,PRD0224,WH-NORTH-01,896,291,2738,2023-07-24,1,In Stock
INV001117,PRD0224,WH-SOUTH-01,1655,67,3463,2023-09-21,8,In Stock
INV001118,PRD0224,WH-EAST-01,1411,276,3737,2023-11-12,235,In Stock
INV001119,PRD0224,WH-WEST-01,1056,124,1982,2024-06-05,144,In Stock
INV001120,PRD0224,WH-CENTRAL-01,794,295,3693,2023-06-18,240,In Stock
INV001121,PRD0225,WH-NORTH-01,1513,150,1832,2023-01-29,58,In Stock
INV001122,PRD0225,WH-SOUTH-01,1142,62,3392,2023-08-06,312,In Stock
INV001123,PRD0225,WH-EAST-01,869,197,3666,2023-06-29,214,In Stock
INV001124,PRD0225,WH-WEST-01,1296,215,2988,2023-09-14,306,In Stock
INV001125,PRD0225,WH-CENTRAL-01,613,183,3900,2024-04-22,52,In Stock
INV001126,PRD0226,WH-NORTH-01,1010,227,3676,2024-08-11,288,In Stock
INV001127,PRD0226,WH-SOUTH-01,1140,178,4661,2023-09-25,50,In Stock
INV001128,PRD0226,WH-EAST-01,1990,183,4943,2023-05-07,218,In Stock
INV001129,PRD0226,WH-WEST-01,1632,221,3746,2024-05-03,196,In Stock
INV001130,PRD0226,WH-CENTRAL-01,1068,236,3332,2024-11-19,170,In Stock
INV001131,PRD0227,WH-NORTH-01,754,214,4933,2024-11-17,207,In Stock
INV001132,PRD0227,WH-SOUTH-01,508,218,4228,2024-03-06,254,In Stock
INV001133,PRD0227,WH-EAST-01,351,94,4900,2024-08-14,215,In Stock
INV001134,PRD0227,WH-WEST-01,1445,118,4316,2024-08-29,351,In Stock
INV001135,PRD0227,WH-CENTRAL-01,1951,207,2348,2024-08-06,298,In Stock
INV001136,PRD0228,WH-NORTH-01,574,283,3051,2024-01-02,86,In Stock
INV001137,PRD0228,WH-SOUTH-01,404,91,1641,2023-08-05,134,In Stock
INV001138,PRD0228,WH-EAST-01,911,102,4361,2024-06-07,142,In Stock
INV001139,PRD0228,WH-WEST-01,179,242,4744,2023-10-10,232,Low Stock
INV001140,PRD0228,WH-CENTRAL-01,1462,161,3940,2024-03-14,217,In Stock
INV001141,PRD0229,WH-NORTH-01,1477,58,3933,2024-01-04,202,In Stock
INV001142,PRD0229,WH-SOUTH-01,633,157,5000,2023-01-28,5,In Stock
INV001143,PRD0229,WH-EAST-01,603,180,1743,2024-09-12,191,In Stock
INV001144,PRD0229,WH-WEST-01,1554,95,1837,2023-07-22,139,In Stock
INV001145,PRD0229,WH-CENTRAL-01,673,65,1944,2024-07-23,340,In Stock
INV001146,PRD0230,WH-NORTH-01,19,261,3031,2023-12-01,7,Low Stock
INV001147,PRD0230,WH-SOUTH-01,196,100,1715,2023-12-28,212,In Stock
INV001148,PRD0230,WH-EAST-01,779,244,1984,2023-07-21,176,In Stock
INV001149,PRD0230,WH-WEST-01,458,213,3006,2023-09-23,69,In Stock
INV001150,PRD0230,WH-CENTRAL-01,1218,145,3789,2024-11-20,278,In Stock
INV001151,PRD0231,WH-NORTH-01,1553,289,4420,2024-11-03,130,In Stock
INV001152,PRD0231,WH-SOUTH-01,226,128,3545,2024-01-31,134,In Stock
INV001153,PRD0231,WH-EAST-01,579,111,3752,2024-11-06,186,In Stock
INV001154,PRD0231,WH-WEST-01,459,236,2896,2023-12-28,107,In Stock
INV001155,PRD0231,WH-CENTRAL-01,1897,146,3877,2023-02-18,7,In Stock
INV001156,PRD0232,WH-NORTH-01,496,226,1751,2023-02-16,19,In Stock
INV001157,PRD0232,WH-SOUTH-01,1029,218,5000,2024-08-31,272,In Stock
INV001158,PRD0232,WH-EAST-01,999,82,3087,2023-03-20,166,In Stock
INV001159,PRD0232,WH-WEST-01,1742,109,2143,2023-07-18,132,In Stock
INV001160,PRD0232,WH-CENTRAL-01,223,157,2972,2024-09-08,44,In Stock
INV001161,PRD0233,WH-NORTH-01,1503,112,2985,2024-05-01,17,In Stock
INV001162,PRD0233,WH-SOUTH-01,1230,285,4143,2024-10-12,105,In Stock
INV001163,PRD0233,WH-EAST-01,427,123,2394,2023-05-23,26,In Stock
INV001164,PRD0233,WH-WEST-01,1235,195,1509,2024-11-10,325,In Stock
INV001165,PRD0233,WH-CENTRAL-01,144,159,1919,2023-12-12,193,Low Stock
INV001166,PRD0234,WH-NORTH-01,591,202,2158,2024-02-11,293,In Stock
INV001167,PRD0234,WH-SOUTH-01,943,212,4951,2024-06-22,36,In Stock
INV001168,PRD0234,WH-EAST-01,1471,77,1607,2023-02-04,220,In Stock
INV001169,PRD0234,WH-WEST-01,55,128,2903,2024-09-09,22,Low Stock
INV001170,PRD0234,WH-CENTRAL-01,1774,192,1509,2024-09-27,329,In Stock
INV001171,PRD0235,WH-NORTH-01,1665,66,2604,2024-04-01,195,In Stock
INV001172,PRD0235,WH-SOUTH-01,1929,252,2920,2024-04-12,57,In Stock
INV001173,PRD0235,WH-EAST-01,1044,104,2590,2024-08-18,87,In Stock
INV001174,PRD0235,WH-WEST-01,1033,84,4753,2023-09-15,328,In Stock
INV001175,PRD0235,WH-CENTRAL-01,1665,262,4751,2024-05-13,189,In Stock
INV001176,PRD0236,WH-NORTH-01,1615,161,1843,2024-06-27,40,In Stock
INV001177,PRD0236,WH-SOUTH-01,75,227,1947,2024-05-12,230,Low Stock
INV001178,PRD0236,WH-EAST-01,1171,225,3301,2023-06-01,37,In Stock
INV001179,PRD0236,WH-WEST-01,1365,169,2630,2023-06-27,260,In Stock
INV001180,PRD0236,WH-CENTRAL-01,380,281,3174,2024-04-08,152,In Stock
INV001181,PRD0237,WH-NORTH-01,550,234,1559,2024-11-15,84,In Stock
INV001182,PRD0237,WH-SOUTH-01,248,60,4629,2023-07-04,172,In Stock
INV001183,PRD0237,WH-EAST-01,795,261,4802,2023-01-05,208,In Stock
INV001184,PRD0237,WH-WEST-01,1405,117,2635,2023-06-26,177,In Stock
INV001185,PRD0237,WH-CENTRAL-01,974,229,2036,2024-02-14,168,In Stock
INV001186,PRD0238,WH-NORTH-01,1978,284,3564,2023-06-29,138,In Stock
INV001187,PRD0238,WH-SOUTH-01,891,206,1572,2023-02-19,45,In Stock
INV001188,PRD0238,WH-EAST-01,1489,146,1574,2024-09-17,61,In Stock
INV001189,PRD0238,WH-WEST-01,97,80,3274,2023-11-01,63,In Stock
INV001190,PRD0238,WH-CENTRAL-01,690,245,4510,2024-05-17,209,In Stock
INV001191,PRD0239,WH-NORTH-01,1423,59,4438,2024-10-24,313,In Stock
INV001192,PRD0239,WH-SOUTH-01,138,116,3929,2024-04-25,203,In Stock
INV001193,PRD0239,WH-EAST-01,51,149,4808,2023-07-04,18,Low Stock
INV001194,PRD0239,WH-WEST-01,1646,238,2582,2024-03-12,163,In Stock
INV001195,PRD0239,WH-CENTRAL-01,131,170,3506,2023-06-03,105,Low Stock
INV001196,PRD0240,WH-NORTH-01,1952,289,4645,2023-05-15,233,In Stock
INV001197,PRD0240,WH-SOUTH-01,1923,246,1523,2024-10-12,142,In Stock
INV001198,PRD0240,WH-EAST-01,473,234,2875,2024-04-02,200,In Stock
INV001199,PRD0240,WH-WEST-01,1894,162,3536,2023-02-05,285,In Stock
INV001200,PRD0240,WH-CENTRAL-01,194,128,2794,2024-10-14,196,In Stock
INV001201,PRD0241,WH-NORTH-01,1979,95,3861,2024-04-26,95,In Stock
INV001202,PRD0241,WH-SOUTH-01,576,281,2659,2024-08-03,167,In Stock
INV001203,PRD0241,WH-EAST-01,219,97,1937,2024-11-25,258,In Stock
INV001204,PRD0241,WH-WEST-01,203,166,4133,2024-10-13,320,In Stock
INV001205,PRD0241,WH-CENTRAL-01,1608,86,4364,2024-10-12,362,In Stock
INV001206,PRD0242,WH-NORTH-01,1147,159,4284,2023-12-18,134,In Stock
INV001207,PRD0242,WH-SOUTH-01,1750,297,3461,2024-08-01,119,In Stock
INV001208,PRD0242,WH-EAST-01,907,88,3940,2023-02-01,251,In Stock
INV001209,PRD0242,WH-WEST-01,682,228,2680,2023-05-19,292,In Stock
INV001210,PRD0242,WH-CENTRAL-01,1951,243,3553,2024-03-22,7,In Stock
INV001211,PRD0243,WH-NORTH-01,854,224,3637,2023-07-18,186,In Stock
INV001212,PRD0243,WH-SOUTH-01,635,286,3549,2023-10-13,303,In Stock
INV001213,PRD0243,WH-EAST-01,27,65,2219,2023-02-09,47,Low Stock
INV001214,PRD0243,WH-WEST-01,1738,206,2417,2024-04-15,269,In Stock
INV001215,PRD0243,WH-CENTRAL-01,1518,150,2312,2024-04-01,186,In Stock
INV001216,PRD0244,WH-NORTH-01,498,106,4891,2024-07-02,41,In Stock
INV001217,PRD0244,WH-SOUTH-01,138,261,2183,2023-01-21,224,Low Stock
INV001218,PRD0244,WH-EAST-01,199,231,2793,2023-06-18,183,Low Stock
INV001219,PRD0244,WH-WEST-01,1241,229,3158,2023-10-03,206,In Stock
INV001220,PRD0244,WH-CENTRAL-01,786,60,4146,2023-07-14,358,In Stock
INV001221,PRD0245,WH-NORTH-01,1308,82,2002,2024-10-31,357,In Stock
INV001222,PRD0245,WH-SOUTH-01,72,267,3451,2023-02-27,117,Low Stock
INV001223,PRD0245,WH-EAST-01,0,230,1893,2023-07-06,64,Out of Stock
INV001224,PRD0245,WH-WEST-01,1997,191,2182,2023-06-02,91,In Stock
INV001225,PRD0245,WH-CENTRAL-01,596,144,3613,2023-07-23,37,In Stock
INV001226,PRD0246,WH-NORTH-01,337,289,3197,2024-03-21,125,In Stock
INV001227,PRD0246,WH-SOUTH-01,586,65,3548,2023-09-15,232,In Stock
INV001228,PRD0246,WH-EAST-01,1828,110,4338,2024-05-02,195,In Stock
INV001229,PRD0246,WH-WEST-01,477,183,3632,2023-07-20,277,In Stock
INV001230,PRD0246,WH-CENTRAL-01,678,95,4027,2024-06-13,224,In Stock
INV001231,PRD0247,WH-NORTH-01,697,263,3852,2023-07-29,168,In Stock
INV001232,PRD0247,WH-SOUTH-01,486,262,3956,2024-03-31,241,In Stock
INV001233,PRD0247,WH-EAST-01,859,276,3286,2023-08-09,174,In Stock
INV001234,PRD0247,WH-WEST-01,1259,224,1620,2024-10-25,314,In Stock
INV001235,PRD0247,WH-CENTRAL-01,766,96,2253,2023-04-02,67,In Stock
INV001236,PRD0248,WH-NORTH-01,803,170,4745,2024-03-16,35,In Stock
INV001237,PRD0248,WH-SOUTH-01,106,199,3500,2024-02-11,179,Low Stock
INV001238,PRD0248,WH-EAST-01,259,177,1936,2024-07-24,232,In Stock
INV001239,PRD0248,WH-WEST-01,1284,133,2949,2023-12-29,220,In Stock
INV001240,PRD0248,WH-CENTRAL-01,1932,223,2386,2024-04-01,35,In Stock
INV001241,PRD0249,WH-NORTH-01,342,142,3307,2024-05-26,64,In Stock
INV001242,PRD0249,WH-SOUTH-01,338,77,2697,2023-03-19,225,In Stock
INV001243,PRD0249,WH-EAST-01,1105,76,4899,2024-10-16,96,In Stock
INV001244,PRD0249,WH-WEST-01,1956,297,4394,2023-01-12,179,In Stock
INV001245,PRD0249,WH-CENTRAL-01,1022,94,2146,2024-02-08,56,In Stock
INV001246,PRD0250,WH-NORTH-01,1379,255,4204,2024-11-12,237,In Stock
INV001247,PRD0250,WH-SOUTH-01,339,119,3219,2024-06-05,54,In Stock
INV001248,PRD0250,WH-EAST-01,1483,134,4151,2023-03-15,304,In Stock
INV001249,PRD0250,WH-WEST-01,819,183,3818,2024-02-08,56,In Stock
INV001250,PRD0250,WH-CENTRAL-01,1256,160,3122,2023-03-14,140,In Stock
INV001251,PRD0251,WH-NORTH-01,12,258,1602,2023-04-01,218,Low Stock
INV001252,PRD0251,WH-SOUTH-01,667,218,2630,2024-07-07,309,In Stock
INV001253,PRD0251,WH-EAST-01,1642,141,2529,2024-10-03,127,In Stock
INV001254,PRD0251,WH-WEST-01,1099,122,2857,2024-08-06,171,In Stock
INV001255,PRD0251,WH-CENTRAL-01,1359,280,3703,2023-08-25,224,In Stock
INV001256,PRD0252,WH-NORTH-01,316,52,3164,2024-08-12,59,In Stock
INV001257,PRD0252,WH-SOUTH-01,1688,123,4564,2023-10-20,305,In Stock
INV001258,PRD0252,WH-EAST-01,1996,108,4731,2023-09-29,24,In Stock
INV001259,PRD0252,WH-WEST-01,11,68,2641,2023-10-09,320,Low Stock
INV001260,PRD0252,WH-CENTRAL-01,944,50,2585,2024-03-04,312,In Stock
INV001261,PRD0253,WH-NORTH-01,769,239,1976,2024-04-11,355,In Stock
INV001262,PRD0253,WH-SOUTH-01,1031,282,4051,2024-06-02,313,In Stock
INV001263,PRD0253,WH-EAST-01,788,160,3137,2024-10-12,8,In Stock
INV001264,PRD0253,WH-WEST-01,284,162,2442,2023-11-09,272,In Stock
INV001265,PRD0253,WH-CENTRAL-01,59,256,2714,2024-10-04,5,Low Stock
INV001266,PRD0254,WH-NORTH-01,1291,253,4881,2023-01-06,19,In Stock
INV001267,PRD0254,WH-SOUTH-01,1567,156,4275,2023-10-20,141,In Stock
INV001268,PRD0254,WH-EAST-01,632,97,2390,2024-06-10,288,In Stock
INV001269,PRD0254,WH-WEST-01,1027,165,1583,2024-09-25,167,In Stock
INV001270,PRD0254,WH-CENTRAL-01,376,138,1741,2024-05-05,190,In Stock
INV001271,PRD0255,WH-NORTH-01,467,278,4893,2024-02-28,70,In Stock
INV001272,PRD0255,WH-SOUTH-01,1963,285,4877,2024-11-03,124,In Stock
INV001273,PRD0255,WH-EAST-01,1902,65,3465,2023-02-06,37,In Stock
INV001274,PRD0255,WH-WEST-01,296,76,1672,2023-07-26,140,In Stock
INV001275,PRD0255,WH-CENTRAL-01,1350,68,2540,2023-06-12,210,In Stock
INV001276,PRD0256,WH-NORTH-01,804,184,3934,2023-11-22,93,In Stock
INV001277,PRD0256,WH-SOUTH-01,1100,289,4121,2024-08-10,198,In Stock
INV001278,PRD0256,WH-EAST-01,1390,210,4891,2023-11-12,28,In Stock
INV001279,PRD0256,WH-WEST-01,693,211,3032,2023-07-09,271,In Stock
INV001280,PRD0256,WH-CENTRAL-01,76,232,3838,2023-07-14,138,Low Stock
INV001281,PRD0257,WH-NORTH-01,1309,92,2450,2023-06-24,338,In Stock
INV001282,PRD0257,WH-SOUTH-01,1282,121,3004,2023-05-27,308,In Stock
INV001283,PRD0257,WH-EAST-01,146,169,3143,2023-04-22,317,Low Stock
INV001284,PRD0257,WH-WEST-01,336,91,3628,2024-02-25,158,In Stock
INV001285,PRD0257,WH-CENTRAL-01,343,271,4074,2023-09-30,109,In Stock
INV001286,PRD0258,WH-NORTH-01,1235,55,4494,2024-08-09,123,In Stock
INV001287,PRD0258,WH-SOUTH-01,878,261,2147,2023-01-26,142,In Stock
INV001288,PRD0258,WH-EAST-01,433,80,1627,2024-03-04,327,In Stock
INV001289,PRD0258,WH-WEST-01,702,246,2868,2024-02-28,265,In Stock
INV001290,PRD0258,WH-CENTRAL-01,54,281,4019,2024-07-15,35,Low Stock
INV001291,PRD0259,WH-NORTH-01,921,219,4963,2023-12-24,43,In Stock
INV001292,PRD0259,WH-SOUTH-01,1816,277,4509,2023-10-02,24,In Stock
INV001293,PRD0259,WH-EAST-01,478,109,2331,2023-09-26,51,In Stock
INV001294,PRD0259,WH-WEST-01,1159,256,2179,2024-11-13,324,In Stock
INV001295,PRD0259,WH-CENTRAL-01,1833,208,2865,2024-02-22,46,In Stock
INV001296,PRD0260,WH-NORTH-01,1588,170,2668,2023-06-25,156,In Stock
INV001297,PRD0260,WH-SOUTH-01,669,197,4484,2023-03-01,62,In Stock
INV001298,PRD0260,WH-EAST-01,1141,274,3704,2023-12-01,59,In Stock
INV001299,PRD0260,WH-WEST-01,1814,159,3953,2024-08-18,93,In Stock
INV001300,PRD0260,WH-CENTRAL-01,1280,57,2532,2024-08-24,347,In Stock
